artifact,artifact_sha256,status,error,width,height,steps,input_quality,output_quality,mode,variant,active_workers,pending_per_worker,received_fps,drawn_fps,elapsed_seconds,capture_to_draw_p50_ms,capture_to_draw_p95_ms,capture_to_draw_p99_ms,worker_queue_p95_ms,worker_total_p95_ms,input_mbps,output_mbps,received_frames,drawn_frames,decode_skips,encode_skips,input_buffer_skips,output_buffer_drops,measurement,frame_age,config_json,counts_json,server_counters_json,transport_json,observed_variants_json,measurement_status,continuity_status,validation_status,assessment_json
browser-live-compute/compute-1024x576-combined-r2.json,7d22ad67fecacf832c46865d41f009ab9d562f8682a6fc07782873cc7da76196,measured,,1024,576,2,0.85,80,stream,combined,,3,8.2659778351804,8.2659778351804,60.005,426.14999997615814,448.14999997615814,457.4199999809265,,122.6175,12.561554270477458,1.596432030664111,496,496,0,40,0,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":576,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""combined"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":1024}","{""bytesReceived"":11974238,""bytesSent"":94219508,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":0,""decodedDrawn"":496,""encodeSkips"":40,""errors"":[],""maxBufferedBytes"":127458,""received"":496,""sendBufferSkips"":0,""sendErrors"":0,""sent"":3709,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.02,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""cuda-events"",""variant"":""combined"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-1024x576-events-r0.json,c63a189bd341354146d3f21a145841dea9cd6b3e8591161b5e0bd0e105e01ee5,measured,,1024,576,2,0.85,80,stream,events,,3,6.266144487959337,6.199483376385301,60.005,649.6999999284744,2963.3350000083447,5356.076000040771,,131.8925,5.310187217731856,1.2052623614698774,376,372,4,32,2148,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":576,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""events"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":1024}","{""bytesReceived"":9040221,""bytesSent"":39829723,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":4,""decodedDrawn"":372,""encodeSkips"":32,""errors"":[],""maxBufferedBytes"":287320,""received"":376,""sendBufferSkips"":2148,""sendErrors"":0,""sent"":1568,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.021,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""cuda-events"",""variant"":""events"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-1024x576-events-r1.json,452aaafbb2690e5c95ec0cad7f6e3954b49f81da04ad88e6c79218f4b32c3276,measured,,1024,576,2,0.85,80,stream,events,,3,8.232729599816262,8.199398710748179,60.004400000095366,427.60000002384186,597.7699999868869,866.9570000195481,,125.3835,12.310834805428035,1.575304077698465,494,492,2,26,88,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":576,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""events"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":1024}","{""bytesReceived"":11815647,""bytesSent"":92338032,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":2,""decodedDrawn"":492,""encodeSkips"":26,""errors"":[],""maxBufferedBytes"":283694,""received"":494,""sendBufferSkips"":88,""sendErrors"":0,""sent"":3635,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.118,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""cuda-events"",""variant"":""events"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-1024x576-events-r2.json,954e8c585be5f0da5946bf671504ca6baaddc01adbf368888044e6b20c5fe233,measured,,1024,576,2,0.85,80,stream,events,,3,8.249463784857262,8.23279820145351,60.00389999997616,425.550000011921,458.41500004529945,702.0619999063015,,122.774,12.59218777446633,1.5814274738814929,495,494,1,23,8,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":576,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""events"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":1024}","{""bytesReceived"":11861477,""bytesSent"":94447547,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":1,""decodedDrawn"":494,""encodeSkips"":23,""errors"":[],""maxBufferedBytes"":278527,""received"":495,""sendBufferSkips"":8,""sendErrors"":0,""sent"":3718,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.02,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""cuda-events"",""variant"":""events"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-512x288-all-constants-r0.json,7b36d491d0c4744cd2727f98aca6e2a9d3e03cd6c9721910108356d7407028a8,measured,,512,288,2,0.85,80,stream,all-constants,,3,28.214174414559743,28.08085285796407,60.00530000007153,150.90000009536743,189.7799999475479,231.21599993228912,,44.70399999999988,4.92311752461279,9.395784039065347,1693,1685,8,31,0,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":288,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""all-constants"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":512}","{""bytesReceived"":70474605,""bytesSent"":36926643,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":8,""decodedDrawn"":1685,""encodeSkips"":31,""errors"":[],""maxBufferedBytes"":29829,""received"":1693,""sendBufferSkips"":0,""sendErrors"":0,""sent"":3714,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.023,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""cuda-events"",""variant"":""all-constants"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-512x288-all-constants-r1.json,ac5992f4e5ee176dde794b7e66367f920bf6e637cff63dedc94940c8222696b7,measured,,512,288,2,0.85,80,stream,all-constants,,3,28.54828710276249,28.131645434596077,60.003600000023845,154.59999990463257,192.36499996781347,224.38499995231575,,41.34599999999999,4.852896026236497,9.504216013702068,1713,1688,25,85,0,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":288,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""all-constants"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":512}","{""bytesReceived"":71285897,""bytesSent"":36398904,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":25,""decodedDrawn"":1688,""encodeSkips"":85,""errors"":[],""maxBufferedBytes"":20499,""received"":1713,""sendBufferSkips"":0,""sendErrors"":0,""sent"":3661,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.02,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""cuda-events"",""variant"":""all-constants"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-512x288-all-constants-r2.json,5e6a7a4be688488487069f0ba5741663eb339b1473e9e667bd2a10439565a219,measured,,512,288,2,0.85,80,stream,all-constants,,3,28.07972976799079,27.89641995941637,60.00770000004768,152.04999995231628,214.5050000786781,477.72000002384175,,44.522,4.86593007230352,9.35020619019816,1685,1674,11,58,19,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":288,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""all-constants"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":512}","{""bytesReceived"":70135546,""bytesSent"":36499159,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":11,""decodedDrawn"":1674,""encodeSkips"":58,""errors"":[],""maxBufferedBytes"":268808,""received"":1685,""sendBufferSkips"":19,""sendErrors"":0,""sent"":3671,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.018,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""cuda-events"",""variant"":""all-constants"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-512x288-baseline-r0.json,5e3e02ed0f961c95323f0bcc9d2f36cd6d5deed7985065db3c4536fbd1c294e7,measured,,512,288,2,0.85,80,stream,baseline,,3,27.72829602623292,27.461677795211447,60.01089999997616,162.14999997615814,193.69999992847443,212.70100003361696,,40.79599999999995,4.885658838646253,9.232795908746914,1664,1648,16,60,0,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":288,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""baseline"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":512}","{""bytesReceived"":69258549,""bytesSent"":36649098,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":16,""decodedDrawn"":1648,""encodeSkips"":60,""errors"":[],""maxBufferedBytes"":39364,""received"":1664,""sendBufferSkips"":0,""sendErrors"":0,""sent"":3686,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.021,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""wall-clock"",""variant"":""baseline"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-512x288-baseline-r1.json,3d0048954f56781abeee29882417f4dfdf07ca53ce0e88c4187fb0b6c295063d,measured,,512,288,2,0.85,80,stream,baseline,,3,27.92928358719099,27.745976833337117,60.00870000004768,157,188.39999997615817,220.2800000238418,,39.71,4.914925469136403,9.30398252252684,1676,1665,11,36,0,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":288,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""baseline"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":512}","{""bytesReceived"":69789987,""bytesSent"":36867286,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":11,""decodedDrawn"":1665,""encodeSkips"":36,""errors"":[],""maxBufferedBytes"":20449,""received"":1676,""sendBufferSkips"":0,""sendErrors"":0,""sent"":3708,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.019,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""wall-clock"",""variant"":""baseline"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-512x288-baseline-r2.json,5926c9c5643827eb9dc3b9325036ecdccb3305f8f428d249f45b738cb26c6bab,measured,,512,288,2,0.85,80,stream,baseline,,3,26.197947827399368,25.914636686772273,60.00470000004768,166.79999995231628,221.2300000190735,431.5839999890333,,58.4645,4.805338515145828,8.722835111242688,1572,1555,17,105,18,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":288,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""baseline"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":512}","{""bytesReceived"":65426388,""bytesSent"":36042862,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":17,""decodedDrawn"":1555,""encodeSkips"":105,""errors"":[],""maxBufferedBytes"":268497,""received"":1572,""sendBufferSkips"":18,""sendErrors"":0,""sent"":3625,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.054,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""wall-clock"",""variant"":""baseline"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-512x288-combined-r0.json,03682f91ac17e4d61b6d07ac84e677a541c9679c38c3cefdad4eaaa97bbbfcaf,measured,,512,288,2,0.85,80,stream,combined,,3,29.081733837937577,28.898410587383243,60.003300000071526,151.5,182,201.33399996042252,,38.046,4.925927340657058,9.685110252257914,1745,1734,10,32,0,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":288,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""combined"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":512}","{""bytesReceived"":72642322,""bytesSent"":36946487,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":10,""decodedDrawn"":1734,""encodeSkips"":32,""errors"":[],""maxBufferedBytes"":29853,""received"":1745,""sendBufferSkips"":0,""sendErrors"":0,""sent"":3716,""telemetryErrors"":0}",{},[],"[{""clock"":""cuda-events"",""variant"":""combined"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-512x288-combined-r1.json,71f9c37750dc2d02c4bfe7d66577fc8c79304e019d1fafddc5b3c8027be5f6d8,measured,,512,288,2,0.85,80,stream,combined,,3,27.99827343983792,27.781620133458222,60.00369999992847,154.10000002384186,198.7400000572204,220.90800001621236,,52.09449999999998,4.920610562354521,9.324640580508651,1680,1667,13,35,0,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":288,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""combined"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":512}","{""bytesReceived"":69939117,""bytesSent"":36906855,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":13,""decodedDrawn"":1667,""encodeSkips"":35,""errors"":[],""maxBufferedBytes"":29935,""received"":1680,""sendBufferSkips"":0,""sendErrors"":0,""sent"":3712,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.023,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""cuda-events"",""variant"":""combined"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-512x288-combined-r2.json,5013d82a6692eb1265ab2b07fbadac5548dd047fb66dc5bc50b5b6719fad636f,measured,,512,288,2,0.85,80,stream,combined,,3,28.24444525906538,27.89451407886457,60.01180000007152,152.70000004768372,202.2050000071525,239.9849999999999,,42.566,4.806077738039123,9.40405586900122,1695,1674,21,120,0,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":288,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""combined"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":512}","{""bytesReceived"":70544290,""bytesSent"":36052672,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":21,""decodedDrawn"":1674,""encodeSkips"":120,""errors"":[],""maxBufferedBytes"":128915,""received"":1695,""sendBufferSkips"":0,""sendErrors"":0,""sent"":3626,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.018,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""cuda-events"",""variant"":""combined"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-512x288-events-r0.json,1579e3b0a46924bbdd39b2418234ef6455a608d018ee17c311b36fae308f04fb,measured,,512,288,2,0.85,80,stream,events,,3,29.165305619094287,28.981980840917124,60.00279999995232,149.5,179.20000004768372,202.8720000147819,,37.7865,4.910188857857202,9.714270400722352,1750,1739,11,40,0,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":288,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""events"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":512}","{""bytesReceived"":72860428,""bytesSent"":36828135,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":11,""decodedDrawn"":1739,""encodeSkips"":40,""errors"":[],""maxBufferedBytes"":20435,""received"":1750,""sendBufferSkips"":0,""sendErrors"":0,""sent"":3704,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.018,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""cuda-events"",""variant"":""events"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-512x288-events-r1.json,20ebc93ba681f3b72d1600a2e55e93ae20c2ea1696ed2d07a5c986472526dde0,measured,,512,288,2,0.85,80,stream,events,,3,28.965314951991928,28.615331284562796,60.00279999995232,152.5,184.29999997615815,210.7519999599457,,38.0315,4.899558020629597,9.645592272368289,1738,1717,21,53,0,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":288,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""events"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":512}","{""bytesReceived"":72345318,""bytesSent"":36748400,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":21,""decodedDrawn"":1717,""encodeSkips"":53,""errors"":[],""maxBufferedBytes"":20444,""received"":1738,""sendBufferSkips"":0,""sendErrors"":0,""sent"":3696,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.019,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""cuda-events"",""variant"":""events"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-512x288-events-r2.json,3913f492f7aa4a00b152af0bfbb058c34e637c35c66ef14dbfc04270e983a7de,measured,,512,288,2,0.85,80,stream,events,,3,24.881011105620257,23.647792872655824,60.00560000002384,178.80000007152557,1039.5200000286086,1965.6560000348088,,54.407999999999944,4.3303986294595305,8.2812744143847,1493,1419,74,136,345,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":288,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""events"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":512}","{""bytesReceived"":62115355,""bytesSent"":32481021,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":74,""decodedDrawn"":1419,""encodeSkips"":136,""errors"":[],""maxBufferedBytes"":270203,""received"":1493,""sendBufferSkips"":345,""sendErrors"":0,""sent"":3267,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.021,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""cuda-events"",""variant"":""events"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-768x448-all-constants-r0.json,ea7ae8addb70d22d9b876ac7d0c41111597c21575b7e63c38aee9c8d876f4114,measured,,768,448,2,0.85,80,stream,all-constants,,3,14.148915249825224,14.148915249825224,60.00460000002384,287.09999990463257,313.2000000476837,327.5159999990463,,77.118,8.431743299677008,3.852675694861863,849,849,0,104,0,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":448,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""all-constants"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":768}","{""bytesReceived"":28897283,""bytesSent"":63242923,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":0,""decodedDrawn"":849,""encodeSkips"":104,""errors"":[],""maxBufferedBytes"":102965,""received"":849,""sendBufferSkips"":0,""sendErrors"":0,""sent"":3645,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.02,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""cuda-events"",""variant"":""all-constants"",""worker"":0}]",measured,,,{}
browser-live-compute/compute-768x448-all-constants-r1.json,2b6de9a8261e46235e15800f4d6b4395f3163b8d4421dd0c9e64f51c8ff31d39,measured,,768,448,2,0.85,80,stream,all-constants,,3,14.165368174583996,14.165368174583996,60.0055,288.94999998807907,317.39999997615814,328.20399998784063,,77.062,7.684489855096617,3.858026480905917,850,850,0,425,0,,browser receive/decode/offscreen 2D draw; excludes application upscaler/projector and audio capture,correlated by echoed frame ID; measured on client clock,"{""alpha"":0.1,""channelOptions"":{},""frameIds"":true,""height"":448,""inputQuality"":0.85,""inputScene"":""waveform"",""maxBufferedBytes"":262144,""mode"":""stream"",""outputQuality"":80,""prompt"":""colorful abstract art, vibrant neon lights, psychedelic patterns"",""seconds"":60,""seed"":42,""sendFps"":60,""server"":""https://0pxb4bss2jmbhg-3001.proxy.runpod.net"",""serverConfig"":{""benchmarkVariant"":""all-constants"",""maxOutboundBytes"":1048576,""maxPending"":3},""steps"":2,""telemetryEveryMs"":0,""warmupFrames"":20,""width"":768}","{""bytesReceived"":28937851,""bytesSent"":57638957,""compileDuringMeasurement"":false,""decodeErrors"":0,""decodeSkips"":0,""decodedDrawn"":850,""encodeSkips"":425,""errors"":[],""maxBufferedBytes"":70827,""received"":850,""sendBufferSkips"":0,""sendErrors"":0,""sent"":3322,""telemetryErrors"":0}",{},"[{""currentRoundTripTime"":0.02,""localCandidate"":""srflx"",""remoteCandidate"":""srflx""}]","[{""clock"":""cuda-events"",""variant"":""all-constants"",""worker"":0}]",measured,,,{}
